setting,Accuracy,Precision,Recall,F-score,adjAccuracy,adjPrecision,adjRecall,adjF-score
anomaly_detection_mse_UCRA_050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-33-06,0.9796875,0.01639344262295082,0.010309278,0.012658228,0.9921875,0.6178344,1.0,0.7637795
anomaly_detection_mse_UCRA_051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-33-44,0.9988281,1.0,0.1,0.18181819,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-34-21,0.98828125,1.0,0.08163265,0.1509434,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-34-58,0.9401042,0.02127659574468085,0.0043290043,0.007194245,0.99001735,0.833935,1.0,0.9094488
anomaly_detection_mse_UCRA_054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-35-34,0.9848958,1.0,0.016949153,0.033333335,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-36-12,0.99447495,0.1111111111111111,0.006666667,0.012578616,0.9997185,0.9493671,1.0,0.97402596
anomaly_detection_mse_UCRA_056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-37-03,0.9865855,0.002898550724637681,0.01,0.004494382,0.9895833,0.22522523,1.0,0.36764705
anomaly_detection_mse_UCRA_057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-37-45,0.0031001985,0.0031001984126984125,1.0,0.0061812336,0.0031001985,0.0031001985,1.0,0.0061812336
anomaly_detection_mse_UCRA_058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-38-32,0.99602336,0.02127659574468085,0.014705882,0.017391304,0.9983812,0.5964912,1.0,0.74725276
anomaly_detection_mse_UCRA_059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-39-22,0.99025685,0.007352941176470588,0.0033333334,0.0045871558,0.9969693,0.6896552,1.0,0.81632656
anomaly_detection_mse_UCRA_060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-40-28,0.9875237,0.008658008658008658,0.006666667,0.0075329565,0.9945786,0.56710774,1.0,0.7237636
anomaly_detection_mse_UCRA_061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-41-38,0.98359877,0.017543859649122806,0.0016666667,0.00304414,0.99859774,0.91463417,1.0,0.955414
anomaly_detection_mse_UCRA_062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-42-53,0.9974179,0.1111111111111111,0.009090909,0.016806724,0.99982345,0.9322034,1.0,0.9649123
anomaly_detection_mse_UCRA_063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-44-00,0.9855447,0.2222222222222222,0.003076923,0.0060698027,0.9998455,0.9893455,1.0,0.9946442
anomaly_detection_mse_UCRA_064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-45-08,0.9801182,1.0,0.0075,0.014888338,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-46-23,0.98943865,0.022222222222222223,0.033333335,0.026666667,0.9936343,0.4054054,1.0,0.5769231
anomaly_detection_mse_UCRA_066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-47-01,0.99593097,0.5,0.08,0.13793103,0.9996745,0.9259259,1.0,0.96153843
anomaly_detection_mse_UCRA_067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-47-40,0.98654515,0.07142857142857142,0.02,0.03125,0.9971788,0.7936508,1.0,0.88495576
anomaly_detection_mse_UCRA_068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-48-21,0.9258996,0.0017301038062283738,0.02,0.0031847134,0.9316998,0.079744816,1.0,0.14771049
anomaly_detection_mse_UCRA_069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-48-55,0.953125,0.0034602076124567475,1.0,0.0068965517,0.953125,0.0034602077,1.0,0.0068965517
anomaly_detection_mse_UCRA_070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-49-31,0.99541664,1.0,0.12,0.21428572,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-50-34,0.9943788,1.0,0.115,0.20627803,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-51-48,0.9930556,0.023809523809523808,0.005,0.008264462,0.9988136,0.8298755,1.0,0.90702945
anomaly_detection_mse_UCRA_073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-52-57,0.9881811,0.09090909090909091,0.0028985508,0.0056179776,0.99966615,0.97183096,1.0,0.98571426
anomaly_detection_mse_UCRA_074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-55-10,0.9810404,0.005025125628140704,0.0025,0.003338898,0.9937119,0.6688963,1.0,0.8016032
anomaly_detection_mse_UCRA_075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-55-49,0.98287565,0.027777777777777776,0.0025,0.0045871558,0.998619,0.9195402,1.0,0.9580838
anomaly_detection_mse_UCRA_076_UCR_Anomaly_DISTORTEDresperation10_48000_130700_131880.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-56-28,0.9920171,1.0,0.007627119,0.015138772,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_21-58-23,0.99784935,0.003389830508474576,1.0,0.006756757,0.99784935,0.0033898305,1.0,0.006756757
anomaly_detection_mse_UCRA_078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-00-37,0.9941106,0.00228310502283105,0.0065789474,0.0033898305,0.995623,0.2580645,1.0,0.41025642
anomaly_detection_mse_UCRA_079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly_detection_mse_UCRA_080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-05-31,0.8324757,3.736641506613855e-05,1.0,7.473004e-05,0.8324757,3.7366415e-05,1.0,7.473004e-05
anomaly_detection_mse_UCRA_081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-07-00,6.925975e-06,6.925975177304964e-06,1.0,1.3851854e-05,6.925975e-06,6.925975e-06,1.0,1.3851854e-05
anomaly_detection_mse_UCRA_082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-08-54,7.988241e-06,7.988241308793457e-06,1.0,1.5976355e-05,7.988241e-06,7.988241e-06,1.0,1.5976355e-05
anomaly_detection_mse_UCRA_083_UCR_Anomaly_DISTORTEDresperation9_38000_143411_143511.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-11-24,0.9994128,1.0,0.08,0.14814815,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-13-07,0.9971788,1.0,0.22,0.36065573,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-14-02,0.9966947,1.0,0.01,0.01980198,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-14-53,0.9963108,1.0,0.116,0.20788531,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-16-02,0.99114585,0.16666666666666666,0.0027027028,0.005319149,0.9998816,0.9866667,1.0,0.9932886
anomaly_detection_mse_UCRA_088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-17-07,0.9857585,0.006369426751592357,0.0027027028,0.0037950664,0.99576825,0.70342207,1.0,0.82589287
anomaly_detection_mse_UCRA_089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-18-14,0.98954993,0.004032258064516129,0.014925373,0.0063492064,0.99175346,0.21337579,1.0,0.35170603
anomaly_detection_mse_UCRA_090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-21-32,0.9890855,0.03225806451612903,0.0012106538,0.0023337223,0.99961704,0.96495324,1.0,0.9821641
anomaly_detection_mse_UCRA_091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-23-29,0.9457952,0.00022416498542927594,0.0027027028,0.00041399297,0.94993716,0.07660455,1.0,0.1423077
anomaly_detection_mse_UCRA_092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-25-15,9.300596e-06,9.300595238095239e-06,1.0,1.8601018e-05,9.300596e-06,9.300596e-06,1.0,1.8601018e-05
anomaly_detection_mse_UCRA_093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-26-25,0.9814341,0.009478672985781991,0.0032258064,0.004813478,0.995308,0.74788904,1.0,0.8557626
anomaly_detection_mse_UCRA_094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-27-59,0.9791667,1.0,0.12,0.21428572,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-28-36,0.9875,0.5,0.020833334,0.04,0.9997396,0.97959185,1.0,0.9896907
anomaly_detection_mse_UCRA_096_UCR_Anomaly_NOISEECG4_5000_16900_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-29-15,0.9920654,1.0,0.025,0.048780486,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-29-55,0.9936343,1.0,0.022222223,0.04347826,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-30-35,0.82682294,0.001893939393939394,0.16666667,0.0037453184,0.8284505,0.011257036,1.0,0.02226345
anomaly_detection_mse_UCRA_099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-31-09,0.9798177,1.0,0.2,0.33333334,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-31-44,0.9983317,1.0,0.18,0.30508474,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-32-24,0.98185486,0.006535947712418301,0.015384615,0.0091743115,0.9872312,0.29953918,1.0,0.4609929
anomaly_detection_mse_UCRA_102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-33-06,0.98937774,1.0,0.03125,0.060606062,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-33-58,0.9888021,1.0,0.12244898,0.21818182,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-34-35,0.80425346,0.000321646831778707,0.02,0.00063311175,0.8072917,0.015832806,1.0,0.03117207
anomaly_detection_mse_UCRA_105_UCR_Anomaly_NOISEgait3_24500_59900_60500.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-35-18,0.98392427,0.022727272727272728,0.0016666667,0.0031055901,0.9989233,0.933126,1.0,0.9654063
anomaly_detection_mse_UCRA_106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-36-33,0.98567706,1.0,0.0015384615,0.0030721966,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-37-40,0.98372394,0.037037037037037035,0.02,0.025974026,0.99435765,0.65789473,1.0,0.7936508
anomaly_detection_mse_UCRA_108_UCR_Anomaly_NOISEresperation2_30000_168250_168250.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-38-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly_detection_mse_UCRA_109_UCR_Anomaly_1sddb40_35000_52000_52620.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-39-52,0.98213005,0.0056179775280898875,0.0016129032,0.0025062656,0.9960264,0.7779172,1.0,0.8750882
anomaly_detection_mse_UCRA_110_UCR_Anomaly_2sddb40_35000_56600_56900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-41-27,0.0067349137,0.006734913793103448,1.0,0.013379716,0.0067349137,0.0067349137,1.0,0.013379716
anomaly_detection_mse_UCRA_111_UCR_Anomaly_3sddb40_35000_46600_46900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-43-01,0.9891343,0.010638297872340425,0.006666667,0.008196721,0.99582434,0.61728394,1.0,0.7633588
anomaly_detection_mse_UCRA_112_UCR_Anomaly_BIDMC1_2500_5400_5600.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-44-35,0.97892994,1.0,0.11,0.1981982,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-45-12,0.74348956,0.0010141987829614604,1.0,0.0020263426,0.74348956,0.0010141988,1.0,0.0020263426
anomaly_detection_mse_UCRA_114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-45-51,0.99583334,1.0,0.33333334,0.5,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-46-29,0.9950521,1.0,0.20833333,0.3448276,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-47-06,0.9877604,0.6666666666666666,0.041666668,0.078431375,0.9997396,0.97959185,1.0,0.9896907
anomaly_detection_mse_UCRA_117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-47-45,0.9877604,1.0,0.020833334,0.040816326,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-48-24,0.98854166,1.0,0.083333336,0.15384616,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_119_UCR_Anomaly_ECG1_10000_11800_12100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-49-03,0.9851262,1.0,0.01,0.01980198,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_120_UCR_Anomaly_ECG2_15000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-49-53,0.99335253,1.0,0.03,0.058252428,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_121_UCR_Anomaly_ECG3_15000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-50-52,0.99335253,1.0,0.03,0.058252428,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_122_UCR_Anomaly_ECG3_8000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-51-50,0.9931176,0.02,0.01,0.013333334,0.9977214,0.67114097,1.0,0.8032129
anomaly_detection_mse_UCRA_123_UCR_Anomaly_ECG4_5000_16800_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-52-37,0.99849206,1.0,0.023333333,0.045602605,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_124_UCR_Anomaly_ECG4_5000_16900_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-53-27,0.9920654,1.0,0.025,0.048780486,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_125_UCR_Anomaly_ECG4_5000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-54-07,0.9961751,1.0,0.06,0.11320755,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_126_UCR_Anomaly_ECG4_8000_17000_17100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-54-49,0.9953962,1.0,0.01,0.01980198,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-55-37,0.93070024,0.002288329519450801,0.022727273,0.004158004,0.9369213,0.09166667,1.0,0.16793893
anomaly_detection_mse_UCRA_128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-56-18,0.9696181,1.0,0.014084507,0.027777778,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-56-59,0.9936343,1.0,0.022222223,0.04347826,1.0,1.0,1.0,1.0
